household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend
1980,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.899999999985,0,46,2148.600000000003,85.64000000000001,217.62000000000003,237.16000000000003,360.95000000000016,0.0,75.31000000000002,325.91999999999996
1981,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,995.8700000000009,3,70,450.5799999999999,0.0,226.05,0.0,43.07,2.99,0.0,99.65
1982,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3339.179999999991,1,126,1710.98,66.05,414.61000000000035,29.0,171.12999999999997,33.9,0.0,16.85
1983,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.3200000000024,58,29,958.2400000000007,76.63000000000001,100.44999999999997,50.2,403.0400000000002,0.0,0.0,106.35000000000002
1985,1,1,8.0,3.0,5.0,0.0,3.0,118.0,3.0,0.38,0.03,6402.089999999944,3,121,3513.0999999999854,366.7000000000003,369.0899999999999,0.0,1044.5800000000006,11.96,64.74,257.2900000000001
1986,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.64999999999998,87,10,130.24,4.99,44.89000000000001,0.0,19.65,0.0,0.0,10.129999999999999
1987,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.6900000000023,7,54,904.4700000000005,49.54000000000001,104.42,0.0,155.61,3.0,0.0,142.75
1988,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,5823.739999999957,8,147,2083.390000000003,45.75,235.99,740.81,945.9900000000008,39.199999999999996,0.0,807.5900000000001
1989,1,1,2.0,1.0,1.0,0.0,2.0,29.0,2.0,1.0,0.07,2404.880000000001,4,125,1203.6700000000021,13.94,287.43,245.19,208.00999999999996,5.98,93.16999999999996,115.16999999999999
1990,1,1,2.0,2.0,0.0,0.0,9.0,32.0,9.0,4.5,0.28,3644.729999999992,11,104,1804.9300000000005,26.43,361.35,874.0900000000001,180.71000000000004,0.0,0.0,43.84
1991,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.92999999999995,24,32,152.93999999999997,1.75,0.0,40.0,40.66,0.0,0.0,1.59
1992,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.2200000000001,9,26,262.6,0.0,3.17,0.0,90.75000000000001,6.0,0.0,27.980000000000004
1993,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1111.6200000000006,6,63,538.0500000000001,89.16000000000001,62.57,149.06,85.04000000000002,2.5,0.0,85.95
1994,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.7600000000007,1,32,484.8,11.57,6.28,0.0,112.71999999999998,5.48,44.199999999999996,45.14000000000001
1995,1,1,7.0,2.0,5.0,0.0,5.0,121.0,5.0,0.71,0.04,10650.389999999872,4,102,5041.219999999942,205.60000000000008,768.6800000000002,519.21,1513.5400000000013,1218.0000000000016,32.769999999999996,418.4699999999999
1996,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2232.8599999999988,1,99,1668.0900000000017,42.37,47.09000000000001,0.0,319.88000000000017,29.730000000000004,0.0,15.290000000000001
1997,1,0,2.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,3185.9299999999816,1,51,1735.4100000000026,120.17,308.08000000000027,193.86,278.5100000000001,13.03,0.0,178.98000000000002
1998,1,0,4.0,4.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2117.110000000003,4,289,1835.580000000001,10.53,13.000000000000002,0.0,93.25000000000004,0.0,0.0,56.349999999999994
1999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.8399999999997,25,43,232.86,31.16,68.63000000000001,0.0,110.75999999999999,1.69,22.63,7.4
2000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.12,0,56,281.52000000000004,0.0,13.14,0.0,113.99000000000001,1.0,9.26,64.02000000000001
2001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0599999999998,86,26,288.61,18.41,65.89000000000003,0.0,53.32000000000001,34.97,0.0,55.81
2002,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1833.980000000002,17,50,1100.6000000000006,40.69,122.12999999999997,150.79,79.77,8.780000000000001,0.0,175.43999999999994
2003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.410000000002,14,29,820.7600000000003,20.729999999999997,94.79,0.0,160.28999999999996,18.42,0.95,47.019999999999996
2004,1,1,5.0,2.0,2.0,1.0,10.0,92.0,10.0,2.0,0.11,7614.769999999884,0,198,4458.869999999966,170.85999999999993,166.58,0.0,1000.5400000000011,0.0,0.0,915.2400000000008
2005,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.020000000001,6,43,603.9700000000001,38.83,27.79,90.02000000000001,60.30000000000002,0.0,21.509999999999998,150.83000000000004
2006,1,1,4.0,4.0,0.0,0.0,1.0,64.0,1.0,0.25,0.02,3041.3499999999913,0,76,1812.080000000003,57.81000000000001,288.0500000000001,125.61000000000001,181.91000000000003,38.57,0.0,357.86
2007,1,1,6.0,3.0,3.0,0.0,8.0,86.0,8.0,1.33,0.09,6632.089999999925,1,139,2929.0199999999945,222.10999999999999,388.52000000000055,1110.64,1266.3400000000008,28.45,0.0,166.40999999999997
2008,1,0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,1817.7700000000043,10,48,1181.4900000000023,46.839999999999996,53.86000000000001,0.0,305.18000000000006,34.59,3.91,57.60000000000001
2009,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1506.8800000000022,270,33,806.27,80.42999999999999,63.14000000000001,60.019999999999996,229.78000000000003,0.0,0.0,145.14000000000001
2010,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.5500000000006,364,35,479.1000000000002,9.25,48.669999999999995,0.0,41.1,0.0,0.0,97.03
2011,1,1,2.0,2.0,0.0,0.0,2.0,32.0,2.0,1.0,0.06,1086.0,9,85,510.5799999999999,28.389999999999993,132.95999999999998,0.0,91.72,0.0,167.17999999999998,42.57
2012,1,0,4.0,2.0,2.0,0.0,0.0,57.0,0.0,0.0,0.0,6621.669999999966,0,240,2752.3000000000056,84.91,58.760000000000005,935.4899999999999,1102.5300000000007,0.0,1.12,488.29999999999984
2013,1,0,2.0,1.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,1179.480000000001,18,93,621.8599999999997,49.900000000000006,66.75,0.0,184.08,1.99,26.81,54.22
2014,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1156.130000000002,7,39,646.7200000000001,23.48,59.660000000000004,0.0,108.1,0.0,0.0,138.45999999999998
2015,1,0,4.0,2.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,5236.119999999952,1,101,2870.9499999999966,70.76,378.03000000000026,0.0,477.9500000000003,0.0,0.0,569.7500000000001
2016,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1585.9600000000007,24,117,946.5800000000002,30.01,73.86,0.0,77.66999999999999,34.42,5.19,208.49000000000004
2017,1,0,4.0,2.0,1.0,1.0,0.0,71.0,0.0,0.0,0.0,5195.939999999989,1,130,2559.840000000003,46.16000000000001,426.25000000000034,983.92,362.8300000000002,54.85,0.0,382.0000000000001
2018,1,0,2.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,2358.520000000001,0,101,1170.420000000001,221.41000000000003,341.02,0.0,211.94000000000003,8.97,0.0,147.97999999999996
2019,1,1,6.0,2.0,3.0,1.0,8.0,105.0,8.0,1.33,0.08,9507.859999999935,9,241,5387.20999999999,300.92,343.7700000000002,50.01,1704.5800000000017,30.93,0.0,974.6500000000001
2020,1,0,3.0,2.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,7138.2199999999075,3,213,3569.5599999999813,380.51,905.2000000000011,0.0,647.4100000000001,273.87000000000006,20.700000000000003,400.25000000000017
2021,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1175.8200000000013,20,64,500.3600000000004,40.269999999999996,44.52,0.0,209.43999999999994,11.879999999999999,0.0,191.09000000000003
2022,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6203.669999999932,2,66,2747.449999999995,167.92,622.7700000000003,139.83999999999997,1034.2000000000007,314.4800000000001,31.77,200.92999999999995
2023,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.020000000001,3,74,676.2600000000001,0.0,16.79,5.2,149.99,244.37000000000003,0.0,5.27
2024,1,1,4.0,1.0,2.0,1.0,1.0,46.0,1.0,0.25,0.02,3840.9199999999764,1,81,1646.4100000000012,58.43000000000001,246.01000000000005,432.12999999999994,992.0400000000008,279.53000000000026,2.22,9.81
2025,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.3100000000005,37,25,367.40999999999997,24.74,21.22,304.51000000000005,116.06999999999995,0.0,0.0,9.46
2026,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.19,42,15,510.1000000000001,19.96,42.39999999999999,0.0,92.56,13.43,0.0,141.29000000000002
2027,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1757.9900000000036,15,123,1047.500000000001,0.0,125.72,0.0,156.09000000000003,2.5,19.48,256.49
2028,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.010000000003,6,77,1074.8800000000017,10.120000000000001,15.22,0.0,299.0600000000001,17.950000000000003,0.0,73.96999999999998
2029,1,0,1.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,1356.8400000000001,22,35,645.2000000000005,5.99,71.20000000000002,0.0,184.15999999999994,0.0,0.0,230.73
2030,1,0,3.0,1.0,2.0,0.0,0.0,67.0,0.0,0.0,0.0,2153.060000000001,4,68,1173.1100000000015,80.52999999999999,242.65000000000003,51.11,259.5,18.44,5.859999999999999,120.69
2031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.51000000000003,237,11,70.33000000000001,0.0,1.68,0.0,1.0,0.0,0.0,9.64
2032,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1129.9200000000003,79,53,406.11,71.65,51.26000000000001,120.37,83.05999999999999,0.0,0.0,11.299999999999999
2033,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056.190000000002,2,93,743.4100000000002,10.97,236.98,40.0,379.2000000000002,41.94,3.41,145.22
2034,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2202.440000000004,5,99,1088.000000000001,2.5,257.4299999999998,408.40999999999997,31.610000000000003,15.86,0.0,165.23999999999998
2035,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1050.1800000000005,4,66,564.4699999999999,60.71000000000001,126.99999999999994,0.0,13.379999999999999,6.27,0.0,146.01999999999998
2036,1,0,2.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,2463.2299999999955,4,31,982.0700000000008,102.04999999999998,286.6400000000001,37.76,783.8100000000005,38.28000000000001,0.0,62.08
2037,1,0,3.0,2.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,1381.2100000000034,6,80,905.3600000000014,0.0,114.01999999999998,0.0,179.93,21.93,0.0,95.63
2038,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.050000000001,2,37,478.82000000000016,35.480000000000004,14.399999999999999,88.0,200.95,0.0,0.0,59.97
2039,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1086.1200000000003,466,41,624.5900000000003,28.43,36.35999999999999,23.0,64.95,0.0,0.0,113.82
2040,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2879.669999999993,1,411,979.2500000000001,31.04,41.64,326.27,1209.8300000000036,0.0,122.70999999999998,103.68000000000002
2041,1,1,2.0,2.0,0.0,0.0,1.0,32.0,1.0,0.5,0.03,4807.45999999997,1,112,2593.129999999995,97.60999999999999,288.88000000000005,321.0,279.50000000000006,147.20999999999995,0.0,727.6800000000001
2042,1,1,3.0,1.0,2.0,0.0,5.0,45.0,5.0,1.67,0.11,4342.1999999999825,20,27,2513.0499999999984,129.44,315.6000000000001,77.75999999999999,359.81,15.15,0.0,388.21000000000015
2043,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0700000000015,0,46,630.2399999999999,76.7,60.45000000000001,20.0,189.35000000000005,0.0,0.0,146.39999999999995
2044,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,985.4500000000014,7,46,398.95,102.8,52.5,0.0,184.66000000000003,7.99,22.719999999999995,62.32000000000001
2045,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.56999999999994,36,16,106.47,2.9,24.04,30.060000000000002,20.86,9.67,0.0,40.47
2046,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,611.61,42,44,261.5600000000001,97.19,32.99,43.0,112.87000000000002,0.0,0.0,9.26
2047,1,0,4.0,2.0,2.0,0.0,0.0,57.0,0.0,0.0,0.0,3675.6199999999862,59,100,1433.0500000000009,47.900000000000006,179.17000000000007,514.51,723.5800000000002,11.47,21.78,218.04
2048,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.9200000000004,19,25,323.06999999999994,18.42,65.33,42.0,320.63,0.0,0.0,64.46000000000001
2049,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.6400000000002,21,23,527.2500000000001,21.86,22.71,0.0,57.48,0.0,0.0,30.15
2050,1,0,4.0,4.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,4463.959999999978,5,135,1454.1800000000026,215.17000000000007,221.4300000000001,1040.0,715.3800000000003,0.0,11.690000000000001,233.64
2051,1,0,5.0,4.0,1.0,0.0,0.0,72.0,0.0,0.0,0.0,4923.159999999958,124,288,2559.9099999999944,66.58,90.06999999999996,560.28,937.5400000000009,2.49,9.5,86.21000000000002
2052,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.82999999999998,45,5,69.51999999999998,0.0,15.71,0.0,3.69,29.56,0.0,0.0
2053,1,0,3.0,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,2841.649999999994,4,141,1652.1500000000005,113.39000000000001,102.87999999999998,15.0,477.5900000000002,25.42,10.68,152.07
2054,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.36000000000004,4,24,64.11,17.96,7.17,0.0,3.0,0.0,0.0,83.13
2055,1,0,2.0,1.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,1476.3300000000024,8,87,847.0899999999999,73.12,137.5,80.03,180.85000000000002,103.57000000000002,0.0,0.0
2056,1,0,1.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,2068.5800000000027,18,92,1129.6100000000008,24.529999999999998,128.71999999999997,0.0,550.8700000000002,8.05,0.0,80.54
2057,1,1,2.0,2.0,0.0,0.0,1.0,32.0,1.0,0.5,0.03,2461.2999999999975,14,99,1287.610000000001,121.37999999999995,102.81000000000002,528.6500000000001,143.01,21.730000000000004,0.0,102.64000000000001
2058,1,0,6.0,4.0,2.0,0.0,0.0,110.0,0.0,0.0,0.0,4784.219999999962,1,135,1891.5700000000043,326.00000000000006,558.2600000000006,296.55,734.5400000000008,236.69000000000008,5.7700000000000005,261.82000000000005
2059,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1839.1400000000017,2,43,680.750000000001,88.91,169.40999999999997,0.0,362.87000000000006,3.69,0.0,173.54
2060,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.29,4,21,130.01999999999998,101.58999999999997,0.69,45.0,56.720000000000006,0.0,10.89,41.31999999999999
2061,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.51000000000002,80,17,100.97999999999998,15.97,21.8,0.0,19.34,0.0,3.59,0.0
2062,1,1,5.0,3.0,1.0,1.0,7.0,89.0,7.0,1.4,0.08,5100.469999999962,0,201,2351.0500000000034,67.88000000000001,555.2700000000004,193.02999999999997,595.2300000000001,5.48,1.78,706.8200000000006
2063,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2206.0599999999968,7,72,730.8700000000007,159.06,390.82000000000016,0.0,91.82999999999997,6.32,114.67999999999999,399.60999999999996
2064,1,1,2.0,2.0,0.0,0.0,2.0,32.0,2.0,1.0,0.06,4031.15999999996,0,202,2090.970000000006,77.81,289.95000000000016,50.0,497.9200000000002,242.31000000000023,38.29,188.63
2065,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.1700000000014,3,64,1125.0900000000017,40.81999999999999,62.00000000000001,0.0,452.14,0.0,7.18,295.07000000000005
2066,1,1,5.0,2.0,3.0,0.0,1.0,70.0,1.0,0.2,0.01,2137.6500000000005,10,111,1013.2400000000007,55.88000000000001,70.21000000000001,63.0,790.5500000000001,0.0,0.0,22.78
2067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.64999999999998,441,5,48.889999999999986,6.140000000000001,5.98,0.0,5.29,0.0,0.0,15.099999999999998
2068,1,0,3.0,1.0,2.0,0.0,0.0,53.0,0.0,0.0,0.0,1993.2600000000068,12,84,1088.3400000000008,0.0,316.3900000000002,75.32,108.58000000000003,48.46,0.0,180.12
2069,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1669.5200000000007,14,79,788.2799999999997,91.39999999999999,104.13,10.0,152.11999999999998,0.0,30.740000000000002,163.96
2070,1,0,3.0,2.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,5119.649999999991,0,438,2548.709999999997,58.82000000000002,271.85,208.01,999.660000000002,39.489999999999995,1.44,392.67
2071,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1443.0200000000013,0,173,663.4400000000002,103.75999999999998,83.97999999999999,0.0,175.73000000000002,0.0,0.0,204.00999999999993
2072,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.96000000000004,433,11,123.45999999999998,0.0,43.94,0.0,38.849999999999994,0.0,0.0,24.54
2073,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697.2300000000025,3,72,954.2200000000006,11.959999999999999,51.300000000000004,272.15999999999997,50.96,1.79,31.669999999999998,136.54000000000002
2074,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,651.9599999999997,28,27,471.5799999999998,0.0,16.26,10.0,66.65,0.0,0.0,42.730000000000004
2075,1,0,1.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,3521.989999999994,5,117,1612.8300000000033,49.510000000000005,114.98999999999997,322.03999999999996,753.8299999999995,2.49,0.0,218.14999999999998
2076,1,0,9.0,4.0,4.0,1.0,0.0,136.0,0.0,0.0,0.0,6757.909999999921,0,204,2908.449999999985,295.4900000000001,699.6000000000007,1310.19,731.290000000001,12.46,13.91,254.34000000000006
2077,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.4100000000021,0,85,438.41000000000054,115.61999999999998,166.77,15.19,136.39,55.38000000000002,9.78,59.95
2078,1,0,5.0,4.0,1.0,0.0,0.0,75.0,0.0,0.0,0.0,2017.1100000000033,16,82,389.2099999999998,7.49,31.669999999999998,300.96,1147.7800000000004,0.0,2.16,28.98
2079,1,0,6.0,2.0,4.0,0.0,0.0,78.0,0.0,0.0,0.0,4306.019999999965,0,112,1767.2400000000018,37.72,770.3900000000007,20.0,434.4000000000002,5.48,1.5,788.0499999999996
2080,1,1,6.0,2.0,4.0,0.0,3.0,79.0,3.0,0.5,0.04,5048.219999999967,23,117,2808.2899999999972,6.930000000000001,212.8300000000001,179.49,646.91,0.0,0.0,306.19
2081,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,896.3500000000005,1,34,467.39000000000016,0.0,8.52,0.0,212.63000000000005,0.0,0.0,57.809999999999995
2082,1,1,3.0,2.0,1.0,0.0,2.0,44.0,2.0,0.67,0.05,3901.279999999984,2,144,1374.7500000000011,68.94,313.0100000000004,875.8299999999999,102.27000000000001,50.11000000000001,0.0,782.7400000000002
2083,1,1,3.0,2.0,1.0,0.0,1.0,40.0,1.0,0.33,0.02,6319.249999999934,2,308,2737.4599999999923,287.88,306.4500000000002,723.6800000000001,1513.9500000000016,70.32000000000001,122.30999999999999,273.03999999999996
2084,1,1,2.0,2.0,0.0,0.0,1.0,32.0,1.0,0.5,0.03,2128.0000000000023,0,102,990.1499999999994,25.019999999999996,173.44000000000005,33.0,272.3300000000001,75.44,0.0,51.74000000000001
2085,1,1,5.0,2.0,2.0,1.0,8.0,85.0,8.0,1.6,0.09,10266.149999999936,0,284,4490.449999999978,642.0400000000002,670.6900000000005,1041.6200000000001,1287.4700000000014,13.26,44.98000000000001,716.6200000000003
2086,1,0,4.0,1.0,3.0,0.0,0.0,62.0,0.0,0.0,0.0,4219.379999999973,0,423,2015.750000000001,122.08999999999996,584.9300000000003,78.09,487.28000000000014,64.29,15.79,212.08999999999995
2087,1,1,4.0,2.0,2.0,0.0,6.0,65.0,6.0,1.5,0.09,6526.94999999995,2,195,3087.789999999991,47.660000000000004,601.2300000000006,1156.8700000000001,656.2700000000003,13.15,0.0,275.05
2088,1,0,6.0,4.0,2.0,0.0,0.0,85.0,0.0,0.0,0.0,3569.7899999999854,5,78,2192.970000000002,202.04000000000002,237.8400000000001,0.0,266.54999999999995,6.98,6.4399999999999995,370.2200000000001
2089,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.4,18,27,119.02000000000001,0.0,0.0,0.0,4.38,0.0,0.0,0.0
2090,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.4600000000004,29,43,491.7300000000004,6.46,19.59,36.93,90.72999999999998,29.25,0.0,68.82000000000001
2091,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.7900000000005,7,13,407.7100000000001,106.94999999999997,52.42,0.0,15.66,17.46,3.26,33.45
2092,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2290.539999999999,27,122,1107.5500000000004,47.03000000000001,64.53999999999999,408.07,330.2400000000001,0.0,4.64,120.49000000000001
2093,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.08999999999986,35,16,152.45,0.0,6.53,171.01999999999998,44.980000000000004,2.99,0.0,40.269999999999996
2094,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230.9799999999996,0,59,1043.5800000000002,46.2,222.85999999999996,0.0,151.19000000000005,9.16,3.42,518.9599999999999
2095,1,0,5.0,3.0,2.0,0.0,0.0,70.0,0.0,0.0,0.0,2780.489999999995,0,120,1404.2600000000007,81.8,107.05999999999999,286.0,437.3299999999998,0.0,42.989999999999995,191.49999999999994
2096,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.4400000000012,23,25,486.7300000000002,0.0,56.20000000000001,0.0,91.14999999999998,0.0,0.0,232.92999999999995
2097,1,0,5.0,3.0,2.0,0.0,0.0,94.0,0.0,0.0,0.0,8658.399999999941,0,196,4094.0699999999947,18.84,377.3600000000002,1968.95,230.33,10.0,3.67,725.3000000000002
2098,1,0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,655.7900000000003,29,11,373.7500000000001,6.54,88.75000000000001,0.0,103.69999999999999,27.520000000000003,0.0,33.62
2099,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.3800000000002,13,44,211.28999999999994,28.39,29.899999999999995,250.0,74.83000000000001,0.0,3.52,3.94
2100,1,1,2.0,2.0,0.0,0.0,6.0,32.0,6.0,3.0,0.19,2444.6099999999983,13,58,1260.8200000000024,31.39,281.5500000000001,28.91,72.28000000000002,1.89,0.0,590.1500000000003
2101,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.61000000000001,16,3,38.9,4.55,8.29,0.0,0.0,0.0,0.0,4.29
2102,1,0,2.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,2248.270000000001,4,77,986.820000000001,33.54,196.46999999999997,0.0,204.04999999999995,30.72,0.0,461.81999999999994
2103,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.66,24,28,111.41000000000001,13.77,53.240000000000016,0.0,10.32,1.5,0.0,80.36
2104,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.38000000000017,2,24,151.37999999999997,23.509999999999998,26.919999999999995,20.0,104.42,2.99,0.0,0.0
2105,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.6800000000002,61,31,565.2400000000005,45.510000000000005,30.240000000000002,10.0,36.440000000000005,26.549999999999997,29.110000000000003,48.04
2106,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2807.0299999999916,94,52,1138.850000000001,108.18999999999998,296.52,165.57999999999998,485.75000000000034,9.48,29.0,149.81999999999996
2107,1,0,3.0,1.0,2.0,0.0,0.0,67.0,0.0,0.0,0.0,2899.259999999992,2,74,1485.5300000000013,307.15000000000015,411.52000000000044,0.0,123.55999999999999,14.239999999999998,19.11,290.71999999999997
2108,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1612.1600000000049,3,112,818.0700000000004,48.67,122.74999999999994,20.0,206.48000000000005,0.0,0.0,230.92
2109,1,0,3.0,2.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,1761.2400000000032,0,89,846.7899999999995,2.11,24.619999999999997,0.0,68.01,0.0,0.0,27.150000000000002
2110,1,0,9.0,3.0,6.0,0.0,0.0,139.0,0.0,0.0,0.0,10156.059999999872,1,194,3037.7699999999936,431.0100000000004,1849.0700000000024,85.17,2354.359999999997,403.28000000000014,11.93,304.18
2111,1,1,5.0,3.0,2.0,0.0,1.0,74.0,1.0,0.2,0.01,2393.650000000001,5,111,1220.3600000000008,0.0,115.13999999999999,221.82,430.76,0.0,9.33,269.73999999999995
2112,1,1,4.0,2.0,2.0,0.0,2.0,57.0,2.0,0.5,0.04,3970.6799999999776,1,102,1762.8100000000047,86.74,639.1600000000016,95.28,383.66000000000025,1.49,8.45,696.6800000000001
2113,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.1400000000021,21,53,745.5899999999996,61.220000000000006,34.74,30.0,105.02999999999996,5.23,11.09,73.05000000000001
2114,1,0,4.0,4.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2841.1099999999965,2,141,908.9900000000006,442.32000000000016,644.1800000000004,49.39,277.22000000000014,86.48,144.50000000000003,161.7
